[-71, -71, -71, -71, -76, -58, -58, -58, -44, -46, -75, -75]
[-74, -74, -74, -75, -71, -55, -55, -55, -44, -49, -71, -71]
[-71, -71, -71, -71, -79, -62, -62, -62, -43, -50, -79, -80]
[-67, -67, -67, -68, -70, -52, -52, -52, -47, -49, -70, -70]
[-70, -71, -71, -71, -74, -56, -56, -56, -43, -47, -74, -74]
[-71, -71, -71, -71, -71, -61, -61, -61, -45, -49, -70, -70]
[-70, -70, -71, -70, -71, -55, -55, -55, -44, -49, -73, -73]
[-71, -71, -71, -71, -78, -61, -61, -61, -42, -48, -78, -78]
[-70, -71, -70, -71, -79, -67, -67, -67, -42, -43, -78, -78]
[-68, -68, -68, -68, -76, -64, -63, -63, -40, -47, -76, -76]
[-70, -71, -71, -71, -71, -59, -59, -59, -44, -48, -72, -72]
[-72, -73, -73, -73, -77, -58, -59, -58, -45, -49, -77, -77]
[-68, -68, -68, -68, -72, -58, -58, -58, -50, -57, -72, -72]
[-67, -67, -67, -67, -68, -60, -60, -60, -50, -55, -68, -68]
[-66, -66, -66, -66, -70, -60, -60, -60, -49, -54, -70, -70]
[-68, -68, -68, -68, -72, -57, -57, -57, -44, -45, -73, -73]
[-68, -69, -68, -68, -70, -55, -55, -55, -41, -44, -71, -71]
[-71, -71, -71, -71, -71, -55, -55, -55, -42, -48, -71, -71]
[-74, -73, -73, -73, -74, -56, -57, -56, -44, -50, -75, -74]
[-71, -72, -71, -71, -75, -60, -60, -60, -46, -46, -76, -77]
[-77, -77, -77, -77, -76, -64, -64, -65, -43, -47, -75, -76]
[-72, -72, -72, -72, -75, -67, -67, -67, -44, -44, -75, -75]
[-72, -72, -72, -72, -75, -67, -67, -67, -44, -44, -75, -75]
[-73, -73, -73, -73, -71, -53, -53, -53, -43, -42, -72, -72]
[-74, -74, -74, -74, -75, -67, -66, -67, -42, -56, -75, -75]
[-71, -72, -72, -72, -74, -63, -62, -63, -45, -47, -74, -74]
[-67, -67, -67, -68, -75, -59, -59, -59, -40, -42, -75, -76]
[-70, -70, -70, -70, -76, -60, -60, -60, -47, -55, -76, -76]
[-69, -69, -70, -69, -72, -58, -58, -58, -42, -46, -73, -73]
[-72, -72, -72, -72, -75, -60, -60, -60, -44, -46, -75, -74]
[-71, -71, -71, -71, -75, -64, -64, -64, -42, -41, -74, -75]
[-71, -71, -71, -71, -77, -64, -64, -64, -43, -46, -77, -77]
[-72, -73, -72, -72, -78, -56, -56, -56, -43, -43, -78, -78]
[-75, -75, -74, -75, -74, -64, -64, -64, -42, -44, -74, -74]
[-65, -65, -65, -65, -74, -55, -55, -55, -39, -45, -73, -74]
[-71, -71, -71, -71, -72, -58, -58, -58, -42, -43, -72, -72]
[-72, -72, -72, -72, -72, -58, -58, -58, -44, -46, -72, -72]
[-74, -74, -74, -74, -71, -52, -52, -52, -41, -51, -72, -71]
[-73, -73, -73, -72, -75, -60, -60, -60, -42, -46, -75, -75]
[-66, -66, -65, -66, -72, -56, -56, -56, -46, -52, -73, -73]
