[-59, -59, -59, -59, -56, -65, -64, -64, -71, -70, -56, -56]
[-55, -55, -55, -55, -51, -69, -69, -69, -73, -73, -51, -51]
[-54, -54, -54, -54, -56, -66, -66, -66, -66, -66, -56, -48]
[-58, -58, -58, -58, -53, -67, -67, -67, -67, -67, -53, -46]
[-60, -60, -60, -60, -55, -63, -63, -63, -66, -66, -55, -53]
[-57, -57, -57, -57, -58, -62, -60, -61, -65, -65, -58, -56]
[-56, -56, -56, -56, -52, -65, -65, -65, -65, -65, -52, -52]
[-56, -56, -56, -56, -53, -66, -66, -66, -68, -68, -53, -50]
[-58, -58, -58, -58, -52, -65, -65, -65, -69, -69, -52, -52]
[-61, -60, -61, -61, -53, -66, -65, -65, -67, -67, -53, -50]
[-65, -65, -66, -65, -59, -69, -69, -69, -68, -68, -59, -50]
[-57, -57, -57, -57, -53, -67, -67, -67, -64, -64, -53, -50]
[-58, -59, -59, -59, -53, -65, -65, -65, -71, -71, -53, -51]
[-61, -61, -61, -61, -54, -69, -69, -69, -67, -67, -54, -51]
[-59, -59, -59, -59, -56, -72, -72, -72, -70, -70, -56, -46]
[-59, -59, -59, -59, -55, -70, -70, -70, -61, -62, -55, -52]
[-58, -58, -58, -58, -52, -65, -65, -65, -70, -69, -52, -51]
[-59, -59, -59, -59, -51, -65, -65, -65, -66, -65, -51, -50]
[-56, -56, -56, -56, -59, -64, -64, -64, -64, -64, -60, -52]
[-53, -54, -54, -54, -55, -64, -64, -64, -68, -68, -56, -54]
[-57, -57, -57, -57, -60, -71, -71, -71, -67, -67, -60, -52]
[-57, -56, -57, -57, -58, -67, -67, -67, -62, -61, -58, -56]
[-57, -57, -57, -57, -52, -70, -70, -70, -68, -67, -52, -49]
[-61, -61, -61, -61, -53, -69, -69, -69, -65, -65, -53, -53]
[-59, -59, -59, -59, -55, -66, -66, -66, -68, -68, -55, -46]
[-56, -56, -56, -57, -54, -66, -66, -66, -68, -68, -53, -51]
[-56, -56, -56, -56, -51, -61, -62, -62, -64, -64, -51, -50]
[-54, -54, -54, -54, -55, -67, -67, -67, -66, -66, -56, -50]
[-57, -57, -57, -57, -53, -63, -63, -63, -68, -68, -53, -47]
[-65, -65, -65, -65, -52, -66, -65, -66, -68, -68, -52, -49]
[-57, -57, -57, -57, -49, -65, -65, -65, -63, -62, -49, -49]
[-57, -57, -57, -57, -55, -64, -64, -64, -63, -64, -55, -50]
[-57, -57, -57, -57, -56, -68, -68, -68, -66, -66, -56, -51]
[-52, -52, -52, -52, -56, -63, -63, -63, -70, -70, -56, -48]
[-54, -54, -54, -54, -56, -68, -69, -68, -66, -66, -56, -48]
[-53, -52, -53, -53, -56, -63, -63, -63, -66, -66, -56, -48]
[-56, -55, -55, -55, -56, -65, -65, -65, -60, -60, -56, -48]
[-52, -57, -57, -57, -56, -65, -65, -65, -68, -68, -56, -48]
[-55, -56, -56, -56, -56, -68, -68, -68, -67, -67, -56, -48]
[-57, -57, -57, -57, -56, -66, -66, -66, -65, -65, -56, -48]
[-59, -61, -61, -61, -56, -64, -64, -64, -65, -65, -56, -48]
[-57, -61, -61, -61, -56, -67, -67, -67, -68, -68, -56, -48]
[-61, -63, -63, -62, -56, -69, -68, -68, -73, -73, -56, -48]
[-61, -65, -65, -65, -56, -69, -69, -69, -67, -67, -56, -48]
[-55, -60, -60, -60, -56, -68, -68, -68, -77, -77, -56, -48]
[-56, -58, -58, -58, -56, -67, -67, -67, -74, -75, -56, -48]
[-57, -59, -59, -59, -56, -66, -66, -66, -71, -71, -56, -48]
[-54, -55, -55, -55, -56, -68, -68, -68, -65, -65, -56, -48]
[-55, -55, -55, -55, -56, -64, -64, -64, -67, -67, -56, -48]
[-53, -57, -57, -58, -56, -64, -64, -64, -70, -70, -56, -48]
[-59, -67, -66, -66, -56, -68, -68, -68, -68, -68, -56, -48]
[-57, -57, -57, -57, -56, -62, -62, -62, -67, -67, -56, -48]
[-54, -58, -58, -58, -56, -67, -67, -67, -61, -60, -56, -48]
[-57, -60, -60, -61, -58, -66, -65, -66, -68, -68, -58, -58]
[-57, -58, -59, -58, -56, -66, -66, -66, -69, -68, -55, -55]
[-55, -58, -58, -58, -49, -65, -65, -65, -63, -64, -49, -49]
[-55, -55, -55, -55, -50, -67, -67, -67, -70, -70, -50, -50]
[-64, -64, -64, -64, -60, -69, -70, -70, -68, -68, -60, -60]
[-58, -59, -59, -59, -60, -68, -68, -68, -67, -67, -60, -60]
[-56, -57, -57, -57, -53, -66, -66, -66, -67, -67, -53, -53]
[-55, -54, -55, -54, -52, -67, -67, -67, -68, -68, -52, -52]
[-58, -58, -58, -58, -56, -74, -74, -74, -65, -64, -57, -56]
