[-66, -66, -66, -66, -74, -65, -65, -65, -50, -52, -74, -74]
[-68, -68, -68, -68, -77, -64, -64, -64, -48, -50, -76, -77]
[-68, -67, -68, -68, -77, -67, -67, -67, -42, -44, -77, -76]
[-71, -71, -71, -71, -77, -71, -71, -71, -40, -45, -77, -77]
[-69, -69, -69, -69, -77, -71, -71, -71, -41, -44, -76, -76]
[-72, -71, -71, -72, -81, -64, -64, -64, -41, -44, -80, -80]
[-64, -64, -64, -64, -76, -68, -68, -68, -44, -44, -76, -76]
[-69, -69, -69, -69, -76, -67, -67, -67, -45, -47, -75, -76]
[-75, -75, -75, -75, -76, -64, -65, -64, -44, -44, -76, -76]
[-66, -66, -66, -66, -81, -67, -66, -66, -41, -44, -81, -81]
[-76, -76, -76, -76, -80, -72, -73, -73, -39, -45, -79, -80]
[-72, -72, -72, -72, -78, -63, -63, -63, -44, -46, -79, -78]
[-70, -70, -70, -70, -73, -65, -65, -65, -45, -45, -73, -74]
[-66, -66, -66, -66, -77, -64, -64, -64, -40, -45, -77, -77]
[-72, -71, -72, -72, -77, -72, -72, -72, -43, -44, -77, -77]
[-73, -73, -73, -73, -83, -73, -73, -72, -40, -42, -82, -83]
[-74, -74, -74, -74, -76, -65, -65, -65, -41, -44, -76, -76]
[-70, -70, -70, -70, -79, -63, -64, -64, -40, -44, -79, -78]
[-68, -68, -68, -68, -77, -71, -70, -70, -42, -45, -77, -77]
[-71, -71, -71, -71, -82, -69, -69, -69, -43, -44, -82, -82]
[-71, -71, -71, -71, -81, -66, -66, -67, -43, -44, -80, -80]
[-73, -73, -73, -73, -81, -67, -68, -68, -44, -48, -81, -81]
[-75, -75, -75, -75, -81, -73, -73, -73, -41, -45, -81, -80]
[-76, -75, -75, -76, -81, -70, -70, -70, -42, -44, -81, -81]
[-76, -76, -76, -76, -80, -65, -65, -65, -40, -44, -79, -79]
[-72, -72, -72, -72, -76, -64, -64, -64, -43, -43, -76, -76]
[-69, -69, -69, -69, -78, -72, -72, -72, -42, -44, -78, -79]
[-71, -71, -71, -71, -76, -68, -68, -68, -42, -44, -76, -76]
[-65, -65, -65, -65, -78, -65, -65, -64, -42, -43, -78, -77]
[-66, -66, -66, -66, -77, -61, -59, -61, -40, -44, -76, -76]
[-76, -76, -76, -76, -83, -65, -65, -65, -40, -43, -83, -83]
[-74, -73, -74, -74, -77, -65, -65, -65, -41, -41, -78, -78]
[-70, -71, -70, -71, -79, -73, -73, -73, -39, -43, -79, -79]
[-67, -67, -67, -67, -81, -71, -71, -71, -46, -46, -81, -81]
[-65, -65, -65, -65, -77, -71, -71, -71, -41, -43, -77, -77]
[-62, -62, -61, -62, -74, -65, -65, -65, -43, -46, -73, -74]
[-65, -65, -65, -65, -77, -70, -70, -70, -45, -48, -77, -77]
[-70, -70, -70, -70, -76, -65, -65, -65, -45, -46, -76, -76]
[-68, -68, -68, -68, -81, -64, -64, -64, -42, -45, -80, -80]
[-68, -68, -68, -68, -78, -64, -64, -64, -43, -44, -78, -78]
[-68, -68, -68, -67, -75, -70, -70, -70, -43, -45, -75, -76]
[-69, -69, -69, -69, -71, -66, -66, -66, -43, -45, -71, -71]
[-68, -68, -68, -68, -79, -63, -63, -64, -43, -45, -80, -79]
[-74, -74, -74, -74, -81, -69, -69, -69, -42, -44, -82, -82]
[-70, -70, -70, -70, -79, -67, -66, -66, -39, -43, -80, -79]
[-70, -70, -70, -70, -76, -71, -71, -71, -45, -44, -75, -75]
[-72, -71, -72, -72, -77, -67, -67, -67, -42, -44, -77, -77]
[-67, -67, -67, -67, -76, -63, -63, -64, -40, -44, -76, -76]
[-69, -69, -69, -69, -77, -71, -71, -71, -46, -47, -77, -77]
[-69, -68, -69, -69, -78, -70, -70, -70, -43, -46, -78, -78]
[-76, -76, -75, -75, -79, -72, -72, -72, -46, -46, -78, -79]
[-76, -76, -76, -76, -80, -68, -68, -68, -49, -52, -82, -81]
[-71, -71, -71, -71, -73, -65, -65, -65, -47, -53, -73, -72]
[-74, -73, -74, -73, -79, -63, -63, -63, -42, -46, -80, -80]
[-71, -71, -71, -71, -75, -70, -70, -70, -45, -48, -75, -74]
[-68, -69, -68, -68, -78, -71, -71, -72, -41, -43, -78, -78]
[-76, -76, -76, -76, -83, -72, -72, -72, -40, -45, -83, -83]
[-69, -69, -69, -69, -77, -69, -68, -68, -40, -42, -77, -77]
[-68, -68, -68, -68, -80, -62, -62, -62, -40, -40, -81, -80]
[-69, -69, -69, -69, -71, -67, -67, -67, -42, -45, -71, -70]
[-68, -68, -68, -68, -82, -68, -68, -68, -42, -45, -82, -81]
[-71, -71, -71, -71, -80, -73, -73, -73, -40, -44, -80, -80]
[-76, -77, -77, -77, -78, -71, -71, -71, -40, -42, -77, -78]
[-69, -69, -69, -69, -77, -69, -69, -68, -42, -48, -77, -77]
[-66, -66, -66, -66, -75, -63, -63, -63, -41, -45, -75, -75]
[-70, -69, -69, -70, -79, -65, -65, -66, -40, -45, -79, -79]
[-68, -68, -68, -68, -80, -67, -68, -68, -41, -46, -80, -79]
[-69, -69, -69, -69, -77, -65, -64, -64, -40, -44, -77, -77]
[-67, -67, -67, -68, -83, -69, -69, -69, -42, -46, -84, -84]
[-69, -68, -69, -69, -83, -69, -69, -69, -45, -50, -84, -83]
[-68, -68, -68, -68, -82, -69, -70, -70, -40, -42, -82, -82]
[-72, -72, -72, -72, -77, -66, -65, -66, -45, -45, -77, -77]
[-65, -65, -65, -65, -78, -66, -66, -66, -43, -43, -79, -78]
[-76, -76, -76, -76, -77, -68, -68, -68, -41, -46, -76, -76]
[-71, -70, -70, -71, -79, -65, -65, -65, -42, -50, -79, -79]
[-70, -70, -70, -70, -76, -68, -68, -68, -42, -45, -76, -76]
[-70, -70, -70, -70, -78, -70, -71, -71, -40, -42, -77, -77]
[-74, -74, -74, -74, -78, -72, -72, -72, -41, -43, -77, -77]
[-65, -65, -65, -65, -77, -69, -69, -69, -41, -45, -77, -77]
[-64, -64, -64, -64, -79, -73, -73, -73, -43, -49, -81, -80]
[-76, -76, -76, -76, -79, -71, -71, -71, -41, -43, -79, -79]
[-69, -69, -69, -69, -73, -64, -64, -64, -42, -49, -73, -73]
[-70, -70, -71, -71, -76, -70, -70, -70, -44, -44, -76, -77]
[-66, -66, -66, -66, -79, -63, -63, -63, -45, -46, -78, -79]
[-63, -63, -63, -63, -75, -66, -66, -66, -43, -47, -75, -75]
[-66, -66, -66, -66, -77, -69, -69, -69, -43, -46, -77, -77]
[-64, -64, -64, -64, -79, -64, -64, -64, -43, -45, -78, -79]
[-74, -74, -74, -74, -80, -65, -64, -65, -40, -42, -80, -80]
[-75, -75, -76, -76, -79, -65, -65, -65, -37, -37, -79, -79]
[-66, -66, -66, -66, -77, -62, -62, -62, -44, -46, -77, -77]
[-69, -69, -69, -69, -76, -73, -73, -73, -42, -46, -76, -76]
[-70, -70, -70, -70, -81, -72, -72, -72, -41, -41, -82, -82]
[-70, -70, -70, -70, -81, -68, -68, -68, -42, -44, -81, -81]
[-66, -66, -66, -66, -76, -66, -66, -66, -41, -43, -76, -76]
[-64, -64, -64, -64, -80, -64, -65, -65, -41, -45, -82, -81]
[-75, -75, -75, -75, -77, -66, -66, -66, -40, -43, -77, -77]
[-72, -72, -73, -73, -70, -66, -66, -65, -47, -48, -70, -70]
[-68, -68, -68, -68, -78, -66, -66, -66, -41, -45, -78, -78]
[-68, -68, -68, -68, -75, -71, -71, -71, -42, -45, -75, -75]
[-72, -72, -72, -72, -80, -69, -69, -69, -45, -46, -80, -80]
