[-74, -74, -73, -74, -76, -57, -57, -57, -34, -34, -76, -76]
[-73, -72, -73, -73, -73, -62, -62, -61, -42, -45, -74, -73]
[-75, -75, -74, -75, -79, -61, -62, -62, -39, -40, -79, -79]
[-72, -72, -72, -72, -81, -64, -64, -64, -39, -41, -80, -80]
[-72, -72, -72, -72, -78, -56, -56, -57, -39, -39, -78, -78]
[-74, -74, -74, -74, -75, -57, -57, -57, -40, -44, -76, -75]
[-68, -68, -68, -68, -77, -61, -61, -61, -36, -40, -78, -78]
[-81, -81, -81, -81, -81, -64, -64, -64, -39, -41, -81, -82]
[-74, -74, -74, -74, -78, -63, -63, -63, -37, -38, -78, -79]
[-73, -72, -72, -72, -78, -58, -58, -58, -40, -44, -77, -77]
[-70, -70, -70, -70, -78, -60, -59, -60, -41, -45, -78, -78]
[-78, -77, -77, -77, -79, -53, -53, -53, -38, -40, -80, -80]
[-73, -73, -73, -74, -78, -53, -53, -53, -37, -39, -78, -79]
[-75, -75, -75, -75, -79, -54, -54, -54, -35, -49, -78, -79]
[-72, -72, -72, -72, -79, -61, -61, -61, -40, -41, -78, -78]
[-74, -74, -75, -74, -81, -65, -66, -65, -35, -37, -80, -80]
[-75, -76, -75, -75, -75, -57, -57, -57, -34, -39, -75, -75]
[-71, -71, -71, -71, -78, -57, -57, -57, -37, -38, -78, -78]
[-74, -74, -74, -73, -75, -53, -53, -53, -38, -42, -75, -75]
[-72, -72, -72, -72, -76, -55, -55, -55, -44, -46, -76, -76]
[-70, -70, -70, -70, -78, -61, -61, -61, -37, -39, -78, -78]
[-72, -72, -72, -72, -79, -64, -64, -64, -39, -43, -79, -79]
[-72, -72, -72, -72, -83, -67, -67, -67, -39, -39, -83, -82]
[-76, -76, -76, -77, -81, -62, -62, -62, -37, -37, -82, -82]
[-76, -76, -76, -76, -76, -56, -56, -56, -29, -35, -76, -76]
[-71, -71, -71, -71, -77, -61, -61, -60, -36, -36, -76, -77]
[-75, -75, -75, -75, -76, -54, -54, -54, -34, -41, -76, -76]
[-72, -72, -71, -72, -75, -51, -52, -52, -41, -43, -74, -75]
[-74, -74, -74, -74, -76, -55, -55, -55, -42, -45, -76, -76]
[-71, -71, -71, -71, -77, -52, -52, -52, -42, -46, -77, -77]
[-71, -71, -71, -71, -76, -52, -52, -52, -43, -46, -76, -76]
[-72, -72, -72, -72, -76, -57, -57, -57, -41, -43, -76, -76]
[-72, -72, -72, -72, -77, -55, -55, -55, -40, -40, -76, -77]
[-73, -73, -73, -73, -78, -59, -59, -58, -45, -46, -78, -77]
[-66, -66, -66, -66, -80, -57, -58, -57, -44, -45, -79, -80]
[-70, -70, -70, -70, -76, -59, -59, -59, -44, -45, -75, -75]
[-71, -71, -71, -72, -79, -61, -61, -61, -40, -41, -79, -79]
[-68, -68, -68, -68, -81, -64, -64, -64, -38, -40, -82, -81]
[-72, -71, -71, -71, -79, -66, -66, -66, -37, -37, -79, -78]
[-75, -75, -75, -75, -82, -66, -66, -66, -39, -41, -82, -82]
[-73, -73, -73, -73, -77, -63, -63, -63, -36, -37, -77, -77]
[-73, -73, -73, -73, -77, -54, -54, -54, -31, -34, -77, -77]
[-75, -75, -75, -75, -77, -58, -57, -57, -36, -39, -77, -77]
[-75, -75, -75, -75, -79, -58, -58, -58, -39, -41, -79, -79]
[-77, -77, -77, -77, -81, -60, -59, -60, -33, -34, -82, -81]
[-71, -71, -71, -71, -78, -56, -56, -56, -35, -40, -78, -78]
[-71, -71, -71, -71, -78, -53, -53, -53, -40, -43, -78, -79]
[-76, -76, -76, -77, -78, -56, -56, -56, -41, -43, -77, -77]
[-75, -75, -75, -75, -76, -58, -58, -58, -39, -39, -76, -76]
[-73, -73, -73, -73, -77, -62, -61, -61, -40, -42, -77, -77]
[-74, -74, -74, -74, -80, -57, -57, -57, -37, -37, -79, -79]
[-70, -70, -69, -70, -77, -59, -59, -59, -38, -41, -77, -77]
[-74, -74, -74, -74, -82, -65, -65, -65, -39, -39, -82, -81]
[-76, -75, -76, -76, -85, -69, -69, -69, -38, -41, -84, -85]
[-76, -76, -76, -76, -85, -69, -69, -70, -39, -40, -84, -85]
[-78, -78, -78, -78, -83, -63, -64, -64, -35, -39, -83, -82]
[-76, -76, -76, -76, -79, -52, -52, -52, -38, -38, -79, -79]
[-73, -73, -73, -74, -77, -50, -50, -50, -37, -37, -77, -77]
[-72, -73, -73, -72, -78, -51, -51, -51, -32, -38, -78, -78]
[-71, -71, -72, -72, -78, -54, -54, -54, -35, -41, -78, -78]
[-68, -67, -67, -68, -75, -59, -59, -59, -40, -43, -74, -74]
[-70, -69, -69, -70, -75, -53, -53, -53, -42, -44, -75, -75]
[-74, -74, -74, -74, -76, -53, -53, -54, -44, -44, -76, -76]
[-72, -71, -72, -72, -76, -64, -64, -64, -43, -45, -75, -76]
[-72, -72, -72, -72, -78, -62, -62, -62, -42, -45, -78, -78]
[-70, -70, -70, -70, -80, -65, -65, -64, -36, -36, -80, -80]
[-72, -72, -72, -72, -80, -54, -54, -54, -39, -39, -80, -80]
[-73, -73, -73, -73, -81, -65, -65, -66, -40, -41, -81, -82]
[-76, -76, -76, -76, -83, -73, -72, -73, -38, -39, -82, -83]
[-75, -75, -75, -75, -82, -61, -61, -61, -39, -39, -82, -82]
[-71, -71, -71, -71, -71, -53, -53, -53, -39, -41, -71, -71]
[-71, -71, -71, -71, -78, -53, -53, -53, -36, -38, -77, -78]
[-71, -71, -71, -71, -76, -51, -51, -51, -39, -40, -76, -76]
[-67, -67, -67, -68, -78, -55, -55, -55, -41, -45, -78, -78]
[-71, -71, -71, -71, -78, -57, -57, -57, -45, -45, -78, -78]
[-72, -72, -72, -72, -79, -56, -56, -56, -36, -36, -79, -80]
[-68, -68, -68, -68, -78, -55, -55, -55, -37, -41, -78, -77]
[-73, -72, -73, -73, -82, -69, -69, -69, -40, -40, -82, -82]
[-78, -78, -78, -79, -81, -66, -66, -66, -38, -40, -81, -81]
[-78, -77, -78, -78, -77, -54, -54, -54, -35, -38, -76, -77]
[-71, -71, -71, -71, -78, -56, -56, -56, -37, -39, -77, -77]
[-71, -71, -71, -71, -77, -52, -52, -52, -40, -44, -78, -78]
[-73, -72, -73, -73, -76, -61, -61, -61, -42, -45, -77, -77]
[-72, -72, -72, -72, -78, -58, -57, -57, -42, -46, -77, -78]
[-74, -74, -75, -75, -80, -56, -56, -56, -38, -38, -80, -80]
[-73, -73, -73, -74, -79, -61, -61, -60, -40, -40, -78, -79]
[-74, -73, -73, -73, -82, -65, -65, -65, -39, -39, -82, -82]
[-77, -77, -77, -77, -79, -70, -71, -71, -40, -41, -78, -78]
[-70, -70, -70, -70, -77, -53, -53, -53, -42, -47, -78, -77]
[-71, -71, -71, -71, -80, -54, -54, -54, -42, -45, -80, -79]
[-74, -74, -74, -74, -79, -57, -57, -57, -40, -40, -79, -79]
[-76, -76, -76, -76, -79, -68, -68, -68, -37, -38, -79, -79]
[-75, -74, -74, -75, -81, -57, -58, -58, -37, -39, -81, -81]
[-75, -75, -75, -75, -80, -62, -62, -62, -33, -38, -80, -81]
[-71, -70, -71, -71, -79, -63, -63, -63, -35, -35, -80, -80]
[-71, -71, -71, -71, -76, -59, -59, -59, -42, -46, -76, -76]
[-72, -72, -72, -72, -68, -57, -58, -57, -39, -41, -68, -67]
[-70, -70, -70, -70, -76, -57, -57, -57, -38, -38, -76, -76]
