[-55.0, -55.0, -55.0, -55.0, -67.0, -50.0, -50.0, -50.0, -60.0, -61.0, -67.0, -66.0]
[-63.0, -63.0, -64.0, -63.0, -65.0, -58.0, -58.0, -58.0, -52.0, -52.0, -65.0, -65.0]
[-58.0, -58.0, -58.0, -58.0, -66.0, -58.0, -58.0, -58.0, -55.0, -56.0, -67.0, -66.0]
[-55.0, -55.0, -55.0, -55.0, -71.0, -51.0, -51.0, -51.0, -55.0, -55.0, -71.0, -71.0]
[-58.0, -58.0, -58.0, -58.0, -67.0, -51.0, -51.0, -51.0, -54.0, -57.0, -66.0, -66.0]
[-58.0, -58.0, -58.0, -58.0, -67.0, -51.0, -50.0, -51.0, -59.0, -60.0, -66.0, -66.0]
[-60.0, -61.0, -60.0, -61.0, -66.0, -56.0, -57.0, -57.0, -54.0, -57.0, -66.0, -65.0]
[-62.0, -62.0, -62.0, -62.0, -68.0, -57.0, -57.0, -57.0, -53.0, -53.0, -67.0, -67.0]
[-60.0, -60.0, -60.0, -60.0, -68.0, -54.0, -54.0, -54.0, -51.0, -51.0, -68.0, -68.0]
[-58.0, -59.0, -58.0, -58.0, -68.0, -51.0, -51.0, -51.0, -57.0, -57.0, -68.0, -67.0]
[-59.0, -59.0, -60.0, -59.0, -69.0, -54.0, -54.0, -54.0, -60.0, -60.0, -68.0, -69.0]
[-66.0, -66.0, -66.0, -66.0, -62.0, -54.0, -53.0, -54.0, -52.0, -55.0, -62.0, -62.0]
[-60.0, -60.0, -60.0, -60.0, -64.0, -61.0, -61.0, -61.0, -55.0, -55.0, -64.0, -64.0]
[-55.0, -55.0, -55.0, -55.0, -68.0, -54.0, -55.0, -55.0, -54.0, -53.0, -69.0, -69.0]
[-63.0, -63.0, -63.0, -63.0, -71.0, -49.0, -48.0, -49.0, -55.0, -55.0, -71.0, -71.0]
[-59.0, -59.0, -60.0, -59.0, -66.0, -51.0, -51.0, -51.0, -60.0, -63.0, -66.0, -66.0]
[-61.0, -61.0, -61.0, -61.0, -70.0, -55.0, -55.0, -55.0, -54.0, -56.0, -70.0, -70.0]
[-61.0, -61.0, -61.0, -61.0, -70.0, -55.0, -55.0, -55.0, -54.0, -56.0, -70.0, -70.0]
[-61.0, -61.0, -61.0, -61.0, -70.0, -55.0, -55.0, -55.0, -54.0, -56.0, -70.0, -70.0]
[-62.0, -62.0, -62.0, -62.0, -63.0, -56.0, -56.0, -56.0, -52.0, -58.0, -63.0, -64.0]
[-61.0, -61.0, -61.0, -62.0, -60.0, -59.0, -59.0, -58.0, -52.0, -55.0, -60.0, -60.0]
[-63.0, -64.0, -64.0, -63.0, -66.0, -59.0, -60.0, -59.0, -55.0, -58.0, -66.0, -65.0]
[-62.0, -62.0, -62.0, -62.0, -65.0, -50.0, -50.0, -50.0, -52.0, -58.0, -64.0, -64.0]
[-60.0, -60.0, -60.0, -60.0, -66.0, -50.0, -50.0, -50.0, -60.0, -64.0, -66.0, -66.0]
[-55.0, -55.0, -55.0, -54.0, -64.0, -51.0, -51.0, -51.0, -55.0, -55.0, -65.0, -65.0]
[-55.0, -56.0, -56.0, -55.0, -68.0, -51.0, -51.0, -51.0, -56.0, -61.0, -68.0, -68.0]
[-53.0, -53.0, -53.0, -53.0, -64.0, -54.0, -54.0, -54.0, -56.0, -56.0, -64.0, -65.0]
[-62.0, -62.0, -62.0, -62.0, -65.0, -49.0, -49.0, -49.0, -55.0, -55.0, -66.0, -66.0]
[-58.0, -58.0, -58.0, -58.0, -66.0, -64.0, -64.0, -64.0, -57.0, -60.0, -66.0, -66.0]
[-61.0, -61.0, -61.0, -61.0, -69.0, -64.0, -64.0, -63.0, -53.0, -53.0, -68.0, -69.0]
[-61.0, -61.0, -61.0, -61.0, -69.0, -59.0, -59.0, -59.0, -51.0, -51.0, -69.0, -69.0]
[-59.0, -59.0, -59.0, -59.0, -64.0, -55.0, -55.0, -55.0, -50.0, -52.0, -64.0, -64.0]
[-59.0, -59.0, -59.0, -58.0, -65.0, -52.0, -52.0, -52.0, -54.0, -56.0, -65.0, -65.0]
